Наименование;Цена;Ед.;Артикул
"    Сальник РК УАЗ (48336Т00015) ""Dymos"" входного вала";620,00 руб.;шт;433102
    Сальник рул.мех-ма УАЗ (к-т 2 шт) (23х35х7+ 30х44х10);30,00 руб.;компл;433103
    Сальник ступицы УАЗ прост мост (60х85х10) красн ;95,00 руб.;шт;433104
    Сальник хвостовика УАЗ импортных мостов Патриот (42х75х10/15,5) (3160-2402052-95) Rubena;418,00 руб.;шт;433105
    Сальник хвостовика УАЗ РК и мостов (42х68х10х14,5) с наружн пружиной Rubena ;343,00 руб.;шт;433106
    Сальник хвостовика УАЗ РК и мостов (42х68х10х14,5) с наружн пружиной КОРЕЯ;196,00 руб.;шт;433107
    Сальник хвостовика УАЗ РК и мостов (42х68х10х15,5) без наружн пружин Черный;38,00 руб.;шт;433108
    Сальник хвостовика УАЗ РК и мостов (42х68х10х16,4) с наружн пружиной Черный;94,00 руб.;компл;433109
    Сальник шруса УАЗ большой Шара кулака;120,00 руб.;шт;433110
    Сальник шруса УАЗ малый  с ОБОЙМОЙ 32х50х10;48,00 руб.;шт;433111
    Сальник шруса УАЗ малый РТИ без обоймы 32х50х10;26,00 руб.;шт;433112
    Сальник шруса УАЗ ПРОФИ без обоймы г.Чайковский 32х50,4х13,5 мм;21,00 руб.;шт;433113
"    Сальник штока КПП УАЗ (крышки КПП 255А) 12х24х7/8,5 высокий усиленный ""NAK"" (Тайвань)";132,00 руб.;шт;433114
"    Сальник штока КПП УАЗ (крышки КПП 255А) 16х30х7 с пружиной нижний ""NAK"" (Тайвань)";262,00 руб.;шт;433115
"    Сапун КПП УАЗ ""Dymos"" (51140T00040) пробка вентиляционного отверстия (Корея)";271,00 руб.;шт;433116
"    Свеча накаливания 514 (0 250 202 141 4N3) ""BOSCH""";905,00 руб.;шт;433117
    Серьга рессоры УАЗ 469;470,00 руб.;шт;433118
    Скоба воздушного фильтра УАЗ;20,00 руб.;шт;433119
    Скоба крепления глушителя УАЗ Патриот;184,00 руб.;шт;433120
"    Скоба суппорта УАЗ лев с цилиндр (ОАО""УАЗ"") _";3 284,00 руб.;шт;433121
"    Скоба суппорта УАЗ прав с цилиндр (ОАО""УАЗ"") _";3 284,00 руб.;шт;433122
    Скрипуны рессоры УАЗ 3163 (шт);42,00 руб.;шт;433123
    Солдатик торм.колодок УАЗ (АДС) (1 шт);44,00 руб.;компл;433124
    Сопло панели приборов УАЗ 3163 боковое (дефростер);672,00 руб.;шт;433125
    Сопло панели приборов УАЗ 3163 центральное (дефростер);480,00 руб.;шт;433126
    Спидометр УАЗ большой (160км);1 920,00 руб.;шт;433127
    Спидометр УАЗ малый 52,(СП135);1 605,00 руб.;шт;433128
    Спидометр УАЗ электр 85-3802 ХАНТЕР;3 278,00 руб.;шт;433129
    Спидометр УАЗ электр 852-3802 Хантер;3 444,00 руб.;шт;433130
    Спидометр УАЗ электр 853-3802 УАЗ-3741;3 951,00 руб.;шт;433131
    Стакан кожуха полуоси переднего моста УАЗ-Профи 236022 (4*4) ;610,00 руб.;шт;433132
    Стекло фары УАЗ круглое плоское (к-т с ободком);451,00 руб.;компл;433133
    Стекло фары УАЗ Патриот после 2014 пластик левое ;1 643,00 руб.;шт;433134
    Стекло фары УАЗ Патриот после 2014 пластик правое;1 643,00 руб.;шт;433135
    Стеклоочиститель УАЗ 452,3741 в сб ;5 208,00 руб.;шт;433136
    Стеклоочиститель УАЗ 469 н/о,31512 (ан. 72.5205);3 528,00 руб.;шт;433137
    Стеклоочиститель УАЗ Патриот в сборе (под большой треугольник);5 250,00 руб.;шт;433138
    Стеклоподъемник УАЗ 3160 задн лев механич;474,00 руб.;шт;433139
    Стеклоподъемник УАЗ 3160 задн прав механич;364,00 руб.;шт;433140
    Стеклоподъемник УАЗ 3160 пер лев механич;364,00 руб.;шт;433141
    Стеклоподъемник УАЗ 3160 пер прав механич;364,00 руб.;шт;433142
    Стеклоподъемник УАЗ 3160 электрический пер (к-т 2шт) ДЗС;4 428,00 руб.;шт;433143
    Стеклоподъемник УАЗ 452/3303 (ВАЗ 2101);220,00 руб.;шт;433144
    Стойка стабилизатора УАЗ Патриот заднего ;470,00 руб.;шт;433145
    Стойка стабилизатора УАЗ Патриот передн  Оригинал;785,00 руб.;шт;433146
    Стойка стабилизатора УАЗ Патриот передн Автогидравлика;281,00 руб.;шт;433147
    Стойка стабилизатора УАЗ Профи заднего ;2 190,00 руб.;шт;433148
    Стоп-сигнал дополнит УАЗ 31519 8832.3716;745,00 руб.;шт;433149
    Стоп-сигнал дополнит УАЗ 3160,3162 и мод. (ОСВАР);641,00 руб.;шт;433150
    Стоп-сигнал дополнит УАЗ 3741 (АП-125.01);620,00 руб.;шт;433151
"    Стопор штоков вилок РК УАЗ (ОАО""УАЗ"")";88,00 руб.;шт;433152
"    Стремянка кузова УАЗ-451 (ОАО""УАЗ"")";142,00 руб.;шт;433153
    Стремянка рессоры УАЗ ПАТРИОТ(16см);189,00 руб.;шт;433154
    Стремянка рессоры УАЗ-3162 задн (18 см) Голая;297,00 руб.;шт;433155
    Стремянка рессоры УАЗ-3162 задн (18 см) с гайками;170,00 руб.;шт;433156
    Стремянка рессоры УАЗ-452 (20 см) с гайками;190,00 руб.;шт;433157
    Стремянка рессоры УАЗ-452 удлин (24 см) с гайками;231,00 руб.;шт;433158
    Стремянка рессоры УАЗ-452 удлин (28 см) с гайками;248,00 руб.;шт;433159
    Стремянка рессоры УАЗ-469;186,00 руб.;шт;433160
    Стремянка штанги стабилизатора УАЗ-3160 полукруг;275,00 руб.;шт;433161
    Стремянка штанги стабилизатора УАЗ-3162 прямая;175,00 руб.;шт;433162
    Ступица колеса УАЗ 452,469  голая с проточкой под АБС *;2 871,00 руб.;шт;433163
    Ступица муфты КПП УАЗ 5-ти ступ 1-2-5 передач _;1 455,00 руб.;шт;433164
    Стяжка АКБ УАЗ Патриот левая с изгибом;225,00 руб.;шт;433165
    Суппорт УАЗ лев в сб ;7 120,00 руб.;шт;433166
    Суппорт УАЗ прав в сб ;6 879,00 руб.;шт;433167
    Сухарь синхронизатора КПП УАЗ 4-х ст С/О;22,00 руб.;шт;433168
    Сцепление в сборе 409 дв УАЗ LUK Усил с выжимн (упак УАЗ) ;9 820,00 руб.;компл;433169
    Сцепление в сборе Крайслер ТРИАЛЛИ (FR 796);8 890,00 руб.;компл;433170
    Сцепление в сборе УАЗ 469,452 с дв.417 LUK (35мм) без выжимного;7 515,00 руб.;компл;433171
    Сцепление в сборе УАЗ Ивеко Триалли (FR 791) с выжимным;7 077,00 руб.;компл;433172
    Тент УАЗ 3303 низкий борт (2,65 х 1,91 х h1,07);5 614,00 руб.;шт;433173
    Термостат УАЗ стар обр. ТС-108 70 гр.;415,00 руб.;шт;433174
    Топливопровод 409 дв. Е-2 УАЗ под штуцер резьбовой (на форсунки) ;2 334,00 руб.;шт;433175
    Топливопровод 514 дв.низкого давления (до 05.2008г-593мм) шланг резин со штуцером !!!;482,00 руб.;шт;433176
    Топливопровод 514 дв.низкого давления шланг резин со штуцером !!!;1 282,00 руб.;шт;433177
    Тормоз стояночный УАЗ-315195 Хантер (АДС) с прямым кронштейном;1 656,00 руб.;шт;433178
    Трапеция стеклооч УАЗ 3151,469 Автоприбор г.Владимир;1 020,00 руб.;шт;433179
    Трапеция стеклооч УАЗ 3151,469 ПРАМО;717,00 руб.;шт;433180
    Трапеция стеклооч УАЗ 452;1 032,00 руб.;шт;433181
    Трапеция стеклооч УАЗ 469 С/О;841,00 руб.;шт;433182
    Трапеция стеклооч УАЗ Патриот (под малый треугольник);1 420,00 руб.;шт;433183
"    Тройник нижн.патрубка радиат.УАЗ-Патриот (ОАО""УАЗ"")";317,00 руб.;шт;433184
    Тройник отопителя УАЗ;103,00 руб.;шт;433185
    Тройник тормозных трубок УАЗ 3160 3 отв М10 (площадка сверху);446,00 руб.;шт;433186
    Тройник тормозных трубок УАЗ 3160 3 отв М10 (площадка слева);307,00 руб.;шт;433187
    Тройник тормозных трубок УАЗ 3160 3 отв М10 (площадка справа);926,00 руб.;шт;433188
    Тройник тормозных трубок УАЗ 4 отв М12х1 центральный (соединитель);295,00 руб.;шт;433189
    Тройник тормозных трубок УАЗ задн М12;375,00 руб.;шт;433190
    Трос акселератора УАЗ 3151 ХАНТЕР 409 дв. 77см;164,00 руб.;шт;433191
